Lake_name,Lake_elevation,Lake_area,Lake_depth,Invasion_category,Sample_type,Sample_origin,Collected_date,Collected_year,Collected_month_number,Collected_month_name_long,Collected_month_name_short,Littoral_zoobenthic_macroinvert_community_sample,Collected_time,Transect,Lat,Long,Depth,Total _count,Vial_count,Functional_feeding_group,Method_of_take,Common_name,Scientific_name,Total_length_mm,Weight_g,Tube_box,Tube_ID,Tube_size_ml,Preservative,Remove from case,Approx weight of tube (g),Notes1,Notes2,Wet weight tube (g),In_oven_date,Oven_temp_(C),Test1 date,Test1 weight tube (g),Test2 date,Test2 weight tube (g),Daily change,Test 3 date,Test 3 weight (g),Daily change,Out_oven_date,Dry_time_(h),Est pre-powder dry sample in tube (g),Est # isotope samples in tube,Powder complete date,Post-powder Powder+tube weight (g),Powder lost (g),Powder available for isotope caps (g),Est number of isotope caps possible from powder,Cell well tray,Mixed sample? Y/N,Count of individuals,Weight of individual,Mixed with which tube?,Powder weight contributed (mg),Isotope sample weight (mg),Empty?,Well_Row,Well_Column,Isotope_sample_ID_(year+tray+x+y),Isotope_sample_complete_date,13C,15N
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,219,350,2019-YA,YAAP,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,312,224,2019-YA,YAAQ,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,224,80,2019-YA,YAAR,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,331,428,2019-YA,YAAS,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,446,564,2019-YA,YAAT,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,402,534,2019-YA,YAAU,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,325,294,2019-YA,YAAV,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,273,144,2019-YA,YAAW,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,220,110,2019-YA,YAAX,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,273,176,2019-YA,YAAY,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,264,140,2019-YA,YAAZ,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,244,114,2019-YA,YABA,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,307,248,2019-YA,YABB,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,373,630,2019-YA,YABC,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,212,66,2019-YA,YABD,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,340,444,2019-YA,YABE,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,261,138,2019-YA,YABF,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,273,154,2019-YA,YABG,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,210,72,2019-YA,YABH,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,260,156,2019-YA,YABI,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,161,38,2019-YA,YABJ,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,2019-OCT-26-002,N,,,NA,0.981,0.981,N,B,2,2019-OCT-26-002-B-2,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,207,72,2019-YA,YABK,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,390,606,2019-YA,YABL,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,292,268,2019-YA,YABM,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/30/2019,2019,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Slimy sculpin,Cottus cognatus,56,4.7,2019-YA,YABN,1.5,Ethanol,NA,,Stomach,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 12:28,75,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,166,44,2019-AB,ABBV,1.5,,NA,,ACBV,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,193,58,2019-AB,ABBW,1.5,,NA,,ACBW,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,211,68,2019-AB,ABBX,1.5,,NA,,ACBX,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,465,654,2019-AB,ABBY,1.5,,NA,,ACBY,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,2019-SEP-15-001,N,,,NA,1.009,1.009,N,D,1,2019-SEP-15-001-D-1,9/15/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,216,90,2019-AB,ABBZ,1.5,,NA,,ACBZ,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,465,654,2019-AB,ABBZ,1.5,,NA,,ACBZ,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,2019-SEP-15-001,N,,,NA,0.996,0.996,N,D,2,2019-SEP-15-001-D-2,9/15/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,216,90,2019-AB,ABBZ,1.5,,NA,,ACBZ,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,777,4050,2019-AB,ABCA,1.5,,NA,,ACCA,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,2019-SEP-15-001,N,,,NA,0.957,0.957,N,D,4,2019-SEP-15-001-D-4,9/15/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,357,394,2019-AB,ABCB,1.5,,NA,,ACCB,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,315,260,2019-AB,ABCC,1.5,,NA,,ACCC,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,229,84,2019-AB,ABCD,1.5,,NA,,ACCD,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,2019-SEP-15-001,N,,,NA,1.005,1.005,N,D,5,2019-SEP-15-001-D-5,9/15/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,320,254,2019-AB,ABCE,1.5,,NA,,ACCE,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,282,208,2019-AB,ABCF,1.5,,NA,,ACCF,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,404,462,2019-AB,ABCG,1.5,,NA,,ACCG,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,536,1278,2019-AB,ABCH,1.5,,NA,,ACCH,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,221,94,2019-AB,ABCI,1.5,,NA,,ACCI,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,236,132,2019-AB,ABCJ,1.5,,NA,,ACCJ,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,351,258,2019-AB,ABCK,1.5,,NA,,ACCK,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Longnose sucker,Catostomus catostomus,232,140,2019-AB,ABCL,1.5,,NA,,ACCL,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/20/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,222,86,2019-AB,ABCM,1.5,,NA,,ACCM,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,204,72,2019-AB,ABCN,1.5,,NA,,ACCN,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,247,128,2019-AB,ABCO,1.5,,NA,,ACCO,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,275,174,2019-AB,ABCP,1.5,,NA,,ACCP,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,205,68,2019-AB,ABCQ,1.5,,NA,,ACCQ,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,199,60,2019-AB,ABCR,1.5,,NA,,ACCR,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,209,66,2019-AB,ABCS,1.5,,NA,,ACCS,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,233,98,2019-AB,ABCT,1.5,,NA,,ACCT,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,258,128,2019-AB,ABCU,1.5,,NA,,ACCU,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Mountain whitefish,Prosopium williamsoni,210,68,2019-AB,ABCV,1.5,,NA,,ACCV,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Big Salmon,1340,393,42,Reference,Fish,Autochthonous,8/18/2019,2019,8,August,Aug,NO,NA,,47.586166,-113.420207,NA,1,1,NA,Hook and line,Bull trout,Salvelinus confluentus,462,809.7,2019-AF,AFAJ,1.5,Ethanol,NA,,,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 10:08,73,,,,,,,,2019-NOV-02-001,N,,,NA,0.997,0.997,N,G,4,2019-NOV-02-001-G-4,11/2/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,437,632,2019-AB,ABCX,1.5,,NA,,ACCX,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,575,1466,2019-AB,ABCY,1.5,,NA,,ACCY,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,400,448,2019-AB,ABCZ,1.5,,NA,,ACCZ,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,498,856,2019-AB,ABDA,1.5,,NA,,ACDA,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,290,160,2019-AB,ABDB,1.5,,NA,,ACDB,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
Bowman,1228,910,77,Invaded,Fish,Autochthonous,7/31/2017,2017,7,July,Jul,NO,NA,,,,NA,1,1,NA,Multi filament gill net USNPS,Lake trout,Salvelinus namaycush,475,734,2019-AB,ABDC,1.5,,NA,,ACDC,,,8/26/2019 9:00,60,,,,,,,,,8/29/2019 9:36,73,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,10/26/2019,,
