"sample_id","tube_box","tube_size_ml","isotope_id","lab_id","analysis_number","collected_datetime","lake","lake_d13c_baseline","lake_d15n_baseline","sample_latitude","sample_longitude","type_of_material","method_of_collection","preservative","scientific_name","common_name","individuals_count","depth","fish_total_length_mm","fish_weight_g","in_oven_datetime","oven_temperature_c","out_oven_datetime","empty","sample_net_weight_mg","total_c_ug","total_n_ug","d13c","d15n","d13c_baseline_corrected","d15n_baseline_corrected","c_comment","n_comment"
"RABC","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,153,37,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABD","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,229,107.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABE","2019-RA","1.5","QUEBEC-F-12",1669414,536479,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,303,242.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.928,447.46,133.11,-29.94,5.39,-5.504375,4.7225,"",""
"RABF","2019-RA","1.5","QUEBEC-G-07",1669421,536491,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,164,41.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.088,512.67,162.28,-23.59,7.18,0.845625000000002,6.5125,"",""
"RABG","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,209,80.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABH","2019-RA","1.5","QUEBEC-C-06",1669372,536423,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,169,45.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.962,450.6,145.32,-26.34,7.34,-1.904375,6.6725,"",""
"RABI","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,174,60.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABJ","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,192,65.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABK","2019-RA","1.5","QUEBEC-F-10",1669412,536477,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,328,317.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.915,433.68,135.63,-29.66,5.01,-5.224375,4.3425,"",""
"RABL","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,172,49.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABM","2019-RA","1.5","QUEBEC-G-09",1669423,536493,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,292,251.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.935,448.38,134.49,-29.72,5.82,-5.284375,5.1525,"",""
"RABN","2019-RA","1.5","QUEBEC-G-10",1669424,536494,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,291,262.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.041,492.6,155.15,-28.98,5.82,-4.544375,5.1525,"",""
"RABO","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,351,263,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABP","2019-RA","1.5","QUEBEC-C-07",1669373,536424,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,501,1245.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.925,435.92,135.96,-29.4,6.94,-4.964375,6.2725,"",""
"RABQ","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,159,40,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABR","2019-RA","1.5","QUEBEC-C-08",1669374,536425,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,498,1178.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.927,460.42,128.74,-30.59,6.85,-6.154375,6.1825,"",""
"RABS","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,271,153.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABT","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,394,494.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABU","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,361,366,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABV","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,348,327.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABW","2019-RA","1.5","QUEBEC-B-12",1669366,536411,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,408,479.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.956,452.28,145.27,-28.52,11.78,-4.084375,11.1125,"",""
"RABX","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,211,56.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABY","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,433,620.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABZ","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,441,522.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACA","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,198,68.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACB","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,338,286.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACC","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Cottus cognatus","Slimy sculpin","1",NA,42,3.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACD","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Cottus cognatus","Slimy sculpin","1",NA,60,3.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACE","2019-RA","1.5","MIKE-F-06",1669024,535865,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,268,183.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.952,456.82,138.11,-26.11,5.84,-1.674375,5.1725,"",""
"RACF","2019-RA","1.5","QUEBEC-C-10",1669376,536427,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,498,116.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.917,426.45,135.1,-29,7.83,-4.564375,7.1625,"",""
"RAGB","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,561,1571,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACH","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,496,1460,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACI","2019-RA","1.5","QUEBEC-C-11",1669377,536428,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,476,1036.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.992,468.04,148.87,-21.72,8.08,2.715625,7.4125,"",""
"RACJ","2019-RA","1.5","QUEBEC-C-02",1669368,536419,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,428,940.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.973,457.06,144.17,-25.44,7.97,-1.004375,7.3025,"",""
"RACK","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,416,536.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACL","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,214,95.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACM","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,224,116,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACN","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,334,330.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACO","2019-RA","1.5","QUEBEC-B-06",1669360,536405,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,552,1737.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.928,427.43,141.84,-22.4,6.84,2.035625,6.1725,"",""
"RACP","2019-RA","1.5","QUEBEC-G-01",1669415,536485,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,268,205.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.93,448.31,142.71,-29.39,5.58,-4.954375,4.9125,"",""
"RACQ","2019-RA","1.5","QUEBEC-C-05",1669371,536422,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,392,656.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.055,487.58,154.71,-28.47,7.63,-4.034375,6.9625,"",""
"RACR","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,418,668.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACS","2019-RA","1.5","QUEBEC-C-04",1669370,536421,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,408,768.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.08,514.52,162.81,-25.01,7.19,-0.574375,6.5225,"",""
"RACT","2019-RA","1.5","QUEBEC-D-02",1669380,536434,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,372,764.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.016,470.35,149.85,-25.87,8.09,-1.434375,7.4225,"",""
"AFAA","2019-AF","1.5","GOLF-D-05",1668423,538026,2019-08-18 00:00:00,"Big Salmon",-23.67625,0.81375,"47.586166","-113.420207","Fish","Hook and line","95% ethanol","Salvelinus confluentus","Bull trout","1",NA,423,1399.3,2019-08-26 09:00:00,60,2019-08-29 10:08:00,FALSE,0.93,477.58,122.78,-28.13,10.24,-4.45375,9.42625,"",""
"RACV","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,465,837.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACW","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,304,355.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACX","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,355,456.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACY","2019-RA","1.5","QUEBEC-C-03",1669369,536420,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,519,1077.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.071,505.59,161.17,-30.08,6.94,-5.644375,6.2725,"",""
"RACZ","2019-RA","1.5","QUEBEC-D-03",1669381,536435,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,211,114.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.926,434.89,138.17,-23.63,7.5,0.805625000000003,6.8325,"",""
"RADA","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,309,257.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADB","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,325,312.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADC","2019-RA","1.5","QUEBEC-D-04",1669382,536436,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,145,38.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.906,417.56,134.07,-24.29,7.47,0.145625000000003,6.8025,"",""
"RADD","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,341,389,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADE","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,179,54.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADF","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,212,65.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADG","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,348,323.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADH","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,313,290,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADI","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,224,118.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADJ","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,235,127.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADK","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,189,67.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADL","2019-RA","1.5","QUEBEC-G-08",1669422,536492,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,162,42.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.969,448.9,142.92,-25.93,6.07,-1.494375,5.4025,"",""
"RADM","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,308,287.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADN","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,209,85.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADO","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,270,221.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADP","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,309,234,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADQ","2019-RA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,174,53.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAA","2019-SA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,243,125,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAB","2019-SA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,319,252.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAC","2019-SA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,452,987.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAD","2019-SA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,422,523.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAE","2019-SA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,182,51.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAF","2019-SA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,190,60.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAG","2019-SA","1.5",NA,NA,NA,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,429,879.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAK","2019-SA","1.5","QUEBEC-H-12",1669438,536536,2019-07-17 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,408,723.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.943,447.89,139.1,-26.82,9.59,-2.384375,8.9225,"",""
